hospital_id,official_name,candidate_alias,source_url,status,reason
cnha-cfdi-87bad074c0a80333038e13e2148ea3da,南京医科大学附属淮安第一医院（淮安市第一人民医院）,Huai'an No.1 People's Hospital,https://ror.org/00xpfw690,review_required,Reference-only name; not approved for resolution
cnha-cfdi-87bad074c0a80333038e13e2148ea3da,南京医科大学附属淮安第一医院（淮安市第一人民医院）,Huaian First People’s Hospital,https://ror.org/00xpfw690,review_required,Reference-only name; not approved for resolution
cnha-cfdi-88d3b2b8c0a803331b12a6cc08d63a3f,北京大学第一医院,Beida Hospital,https://ror.org/02z1vqm45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8943f31ac0a80333354a0df6962a1108,福建省肿瘤医院,Fujian Provincial Cancer Hospital,https://ror.org/058ms9w43,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8bacc487c0a8033318d8410e953b3c04,大庆市人民医院,Daqing City People's Hospital,https://ror.org/010z8j306,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8bacc487c0a8033318d8410e953b3c04,大庆市人民医院,Fifth Affiliated Hospital of Harbin Medical University,https://ror.org/010z8j306,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8c9677c6c0a80333732f874986787cb3,南方医科大学南方医院,Nanfang Hospital,https://ror.org/01eq10738,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8cc8acb7c0a803337d9c8f8bc4ae361c,盐城市第一人民医院,Yancheng First People's Hospital,https://ror.org/02rbkz523,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8cf388e0c0a803337749671c48b11e67,湖南省第二人民医院（湖南省脑科医院）,Provincial Brain Hospital,https://ror.org/01eda7a75,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8cf388e0c0a803337749671c48b11e67,湖南省第二人民医院（湖南省脑科医院）,Second People Hospital of Hunan,https://ror.org/01eda7a75,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8d5e7d36c0a80333718f051d3ecd4885,信阳市中心医院,Xinyang Central Hospital,https://ror.org/03hqvqf51,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8dd7b9b9c0a80333785f0d8e2e12854d,粤北人民医院,People's Hospital of Shantou University,https://ror.org/0149pmh27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8dd7b9b9c0a80333785f0d8e2e12854d,粤北人民医院,Yue Bei People's Hospital,https://ror.org/0149pmh27,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8e20a2dac0a80333543d3dd8675674e1,汕头大学医学院附属肿瘤医院,Cancer Hospital of Shantou University Medical College,https://ror.org/00a53nq42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8f069e4dc0a8033311493fedc11ca1b2,香港大学深圳医院,HKU-SZ,https://ror.org/047w7d678,review_required,Reference-only name; not approved for resolution
cnha-cfdi-8f069e4dc0a8033311493fedc11ca1b2,香港大学深圳医院,University of Hong Kong - Shenzhen Hospital,https://ror.org/047w7d678,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6,山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）,山西医科大学第二医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6,山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）,Second Hospital of Shanxi Medical University,https://ror.org/03tn5kh37,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6,山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）,Shanxi Medical University Second Clinical Medical College,https://ror.org/03tn5kh37,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6,山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）,Shanxi Red Cross Hospital,https://ror.org/03tn5kh37,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90e8bfbcc0a8033311829d2674af920d,北京大学第六医院,Peking University Sixth Hospital,https://ror.org/05rzcwg85,review_required,Reference-only name; not approved for resolution
cnha-cfdi-90e8bfbcc0a8033311829d2674af920d,北京大学第六医院,"School of Mental Health, Peking University",https://ror.org/05rzcwg85,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9160584dc0a803334852b549174b5336,昆明医科大学第二附属医院,KMU,https://ror.org/01kq6mv68,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9160584dc0a803334852b549174b5336,昆明医科大学第二附属医院,Second Affiliated Hospital of Kunming Medical College,https://ror.org/01kq6mv68,review_required,Reference-only name; not approved for resolution
cnha-cfdi-91a41265c0a8033300fb4939efc36480,南京脑科医院（南京市胸科医院、南京市康复医院、南京脑科医院互联网医院）,南京脑科医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-91ae13e4c0a803334363b0261c5172c2,金华市中心医院,Jinhua Central Hospital,https://ror.org/04z13ha89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-92117c9fc0a803335247ab0d903f965e,青岛大学附属妇女儿童医院（青岛市妇女儿童医院）,QWCH,https://ror.org/05pwzcb81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-92117c9fc0a803335247ab0d903f965e,青岛大学附属妇女儿童医院（青岛市妇女儿童医院）,Qingdao Maternal and Child Health Center,https://ror.org/05pwzcb81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-92117c9fc0a803335247ab0d903f965e,青岛大学附属妇女儿童医院（青岛市妇女儿童医院）,Qingdao Women and Children's Hospital,https://ror.org/05pwzcb81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-93522bd2c0a803336e15782f2702af34,中国人民解放军中部战区总医院,General Hospital of Central Theater Command,https://ror.org/030ev1m28,review_required,Reference-only name; not approved for resolution
cnha-cfdi-93522bd2c0a803336e15782f2702af34,中国人民解放军中部战区总医院,General Hospital of Central Theater Command of People's Liberation Army,https://ror.org/030ev1m28,review_required,Reference-only name; not approved for resolution
cnha-cfdi-93522bd2c0a803336e15782f2702af34,中国人民解放军中部战区总医院,PLA General Hospital of Central Theater Command,https://ror.org/030ev1m28,review_required,Reference-only name; not approved for resolution
cnha-cfdi-93522bd2c0a803336e15782f2702af34,中国人民解放军中部战区总医院,People's Liberation Army General Hospital of Central Theater Command,https://ror.org/030ev1m28,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9460a6c2c0a803331308e8b6e4d1bbf2,西北妇女儿童医院,Northwest Women's and Children's Hospital,https://ror.org/00wydr975,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9460a6c2c0a803331308e8b6e4d1bbf2,西北妇女儿童医院,Shaanxi Provincial Maternal and Child Health Hospital,https://ror.org/00wydr975,review_required,Reference-only name; not approved for resolution
cnha-cfdi-953e8612c0a8033376513975edb6662e,茂名市妇幼保健院 （茂名市妇幼保健计划生育服务中心、茂名市妇幼保健院互联网医院、茂名市妇产医院、茂名市儿童医院）,茂名市妇幼保健计划生育服务中心,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-953e8612c0a8033376513975edb6662e,茂名市妇幼保健院 （茂名市妇幼保健计划生育服务中心、茂名市妇幼保健院互联网医院、茂名市妇产医院、茂名市儿童医院）,茂名市妇幼保健院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6,南通市第一人民医院,Affiliated Hospital 2 of Nantong University,https://ror.org/05pdn2z45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6,南通市第一人民医院,Nantong First People’s Hospital,https://ror.org/05pdn2z45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6,南通市第一人民医院,Second Affiliated Hospital of Nantong University,https://ror.org/05pdn2z45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6,南通市第一人民医院,第一人民医院,https://ror.org/05pdn2z45,review_required,Reference-only name; not approved for resolution
cnha-cfdi-974762cfc0a803334dd40ca549d38fed,苏州科技城医院,Nanjing University Medical School Affiliated Suzhou Hospital,https://ror.org/01wcs0854,review_required,Reference-only name; not approved for resolution
cnha-cfdi-974762cfc0a803334dd40ca549d38fed,苏州科技城医院,Suzhou Science and Technology Town Hospital,https://ror.org/01wcs0854,review_required,Reference-only name; not approved for resolution
cnha-cfdi-974762cfc0a803334dd40ca549d38fed,苏州科技城医院,南京医科大学附属苏州科技城医院,https://ror.org/01wcs0854,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9a4828d4c0a803336d65b0548efdace5,宁波市医疗中心李惠利医院,Ningbo Medical Center Lihuili Hospital,https://ror.org/030zcqn97,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9ab355d1c0a8033305cc8fed8fd9f878,江西省人民医院（南昌医学院第一附属医院）,Jiangxi Provincial People's Hospital,https://ror.org/01dspcb60,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9c37e137c0a803334be840b08250055d,暨南大学附属第一医院（广州华侨医院）,First Affiliated Hospital of Jinan University,https://ror.org/05d5vvz89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-9c37e137c0a803334be840b08250055d,暨南大学附属第一医院（广州华侨医院）,Guangzhou Overseas Chinese Hospital,https://ror.org/05d5vvz89,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a05fe19bc0a80333436d4969b12ce12d,江山市人民医院（江山市人民医院医共体）,江山市人民医院医共体,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a10466e9c0a803333b937f30e488fed6,临沂市人民医院,American Mission Hospital,https://ror.org/011r8ce56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a10466e9c0a803333b937f30e488fed6,临沂市人民医院,Linyi People's Hospital,https://ror.org/011r8ce56,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a110ca6fc0a8033361d8961082e5e19e,浙江省立同德医院,Tongde Hospital of Zhejiang Province,https://ror.org/00trnhw76,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a1420d41c0a803334698912873fd2624,上海市浦东新区公利医院,Shanghai Pudong New Area Gongli Hospital,https://ror.org/04v5gcw55,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a142e98bc0a803336a3b193e17e91236,河南省传染病医院（郑州市第六人民医院）,The Sixth People's Hospital of Zhengzhou,https://ror.org/046znv447,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a142e98bc0a803336a3b193e17e91236,河南省传染病医院（郑州市第六人民医院）,Zhengzhou Infectious Disease Hospital,https://ror.org/046znv447,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a142e98bc0a803336a3b193e17e91236,河南省传染病医院（郑州市第六人民医院）,Zhengzhou Isolation Hospital,https://ror.org/046znv447,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a14c19f7c0a8033314a9ad2b71f5a68f,淄博市传染病医院（淄博市第四人民医院、淄博市肿瘤医院、淄博市鲁中中医院）,The Fourth People's Hospital of Zibo City,https://ror.org/00h626c53,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a15cc9cbc0a8033339bd35fd623e7255,上海市浦东医院,Pudong Medical Center,https://ror.org/02nptez24,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a15cc9cbc0a8033339bd35fd623e7255,上海市浦东医院,Shanghai Pudong Hospital,https://ror.org/02nptez24,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a187f5a6c0a8033341bfac25249a0894,厦门大学附属中山医院,Zhongshan Hospital of Xiamen University,https://ror.org/02z125451,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a19cdcf4c0a8033304a04100126047c3,丽水市中心医院,Lishui Central Hospital,https://ror.org/023e72x78,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a28b3933c0a803335f687833f986f8f0,"宜兴市人民医院,宜兴市人民医院互联网医院",宜兴市人民医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a28b3933c0a803335f687833f986f8f0,"宜兴市人民医院,宜兴市人民医院互联网医院",Yixing People's Hospital,https://ror.org/049avne82,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a28c6de9c0a8033379f837adb6475ef8,沈阳市中西医结合医院（沈阳市第七人民医院、沈阳市皮肤病研究所）,沈阳市皮肤病研究所,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a2d79c24c0a803336726896fad70ebb6,天津市第一中心医院,Tianjin First Center Hospital,https://ror.org/02ch1zb66,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a2d79c24c0a803336726896fad70ebb6,天津市第一中心医院,Tianjin No.1 Center Hospital,https://ror.org/02ch1zb66,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a30ce83cc0a803336cb64ad296df9070,天津市儿童医院(天津大学儿童医院),Tianjin Children's Hospital,https://ror.org/02a0k6s81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a30ce83cc0a803336cb64ad296df9070,天津市儿童医院(天津大学儿童医院),Tianjin Women and Children,https://ror.org/02a0k6s81,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a31d20a3c0a803333f0784da0389236b,广州医科大学附属第三医院,Third Affiliated Hospital of Guangzhou Medical University,https://ror.org/00fb35g87,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a47ed180c0a8033378b54c5fc15a2892,儋州市人民医院（儋州市人民医院医疗集团总院）,儋州市人民医院医疗集团总院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a5118e92c0a80333711b29311f9b9bcf,广东省中医院海南医院（海南省中医院、海南省中西医结合医院、海南省中医药研究院））,海南省中医药研究院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a5118e92c0a80333711b29311f9b9bcf,广东省中医院海南医院（海南省中医院、海南省中西医结合医院、海南省中医药研究院））,Hainan Provincial Hospital of Traditional Chinese Medicine,https://ror.org/04xar0g84,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a55325c3c0a8033354d620afa20ac26c,中国医学科学院血液病医院,Institute of Hematology & Blood Diseases Hospital,https://ror.org/04n16t016,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a55325c3c0a8033354d620afa20ac26c,中国医学科学院血液病医院,Institute of Hematology and Blood Diseases Hospital,https://ror.org/04n16t016,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a67a543cc0a80333715ff1453326cb61,汕头大学医学院第二附属医院,Second Affiliated Hospital of Shantou University Medical College,https://ror.org/035rs9v13,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a68dae61c0a803330aa87c8efde9c72b,娄底市中心医院,Loudi Central Hospital,https://ror.org/04jref587,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a73af40bc0a803331f4d700d06434be4,嘉兴市妇幼保健院（嘉兴市市立三一医院 嘉兴市妇幼保健院互联网医院）,嘉兴市市立三一医院 嘉兴市妇幼保健院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a77f73acc0a8033351ef676fcbe2692c,辽宁省人民医院,Liaoning Provincial People's Hospital,https://ror.org/01n3v7c44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a77f73acc0a8033351ef676fcbe2692c,辽宁省人民医院,Worker's Hospital,https://ror.org/01n3v7c44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a80f2247c0a80333027f42dab0c78035,广州医科大学附属脑科医院（广州市惠爱医院、广州市精神病医院、广州市脑科医院）,Guangzhou Brain Hospital,https://ror.org/03k4xgp92,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a80f2247c0a80333027f42dab0c78035,广州医科大学附属脑科医院（广州市惠爱医院、广州市精神病医院、广州市脑科医院）,Guangzhou Psychiatric Hospital,https://ror.org/03k4xgp92,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ca5ae4c0a803332f40cb299fdbe61d,东莞市人民医院,China Christian Lixian Association Dongguan Puji Hospital,https://ror.org/022s5gm85,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ca5ae4c0a803332f40cb299fdbe61d,东莞市人民医院,Dongguan People’s Hospital,https://ror.org/022s5gm85,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ff6eb3c0a8033331c18c3104c9e71b,暨南大学附属顺德医院(佛山市顺德区第二人民医院、佛山市顺德区冯尧敬纪念医院),Affiliated Shunde Hospital of Jinan University,https://ror.org/04x2nq985,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ff6eb3c0a8033331c18c3104c9e71b,暨南大学附属顺德医院(佛山市顺德区第二人民医院、佛山市顺德区冯尧敬纪念医院),Second People's Hospital of Shunde,https://ror.org/04x2nq985,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ff6eb3c0a8033331c18c3104c9e71b,暨南大学附属顺德医院(佛山市顺德区第二人民医院、佛山市顺德区冯尧敬纪念医院),The Affiliated Shunde Hospital of Jinan University,https://ror.org/04x2nq985,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ff6eb3c0a8033331c18c3104c9e71b,暨南大学附属顺德医院(佛山市顺德区第二人民医院、佛山市顺德区冯尧敬纪念医院),The Second People's Hospital of Shunde,https://ror.org/04x2nq985,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a8ff6eb3c0a8033331c18c3104c9e71b,暨南大学附属顺德医院(佛山市顺德区第二人民医院、佛山市顺德区冯尧敬纪念医院),顺德第二人民医院,https://ror.org/04x2nq985,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a900ffadc0a803333486f23102c2e40e,天津市人民医院,Tianjin People's Hospital,https://ror.org/01x62kg38,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a9e58d41c0a803334712a9fdd252ffd2,福建医科大学附属第一医院,First Affiliated Hospital of Fujian Medical University,https://ror.org/030e09f60,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a9fa9d18c0a803332f4d1f107e549c20,安定医院芜湖医院（芜湖市第四人民医院）,Wuhu City Psychiatric Hospital,https://ror.org/00t93jj79,review_required,Reference-only name; not approved for resolution
cnha-cfdi-a9fa9d18c0a803332f4d1f107e549c20,安定医院芜湖医院（芜湖市第四人民医院）,Wuhu Fourth People Hospital,https://ror.org/00t93jj79,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aa1ee30bc0a80333230b8748f2d0263c,中日友好医院,CJFH,https://ror.org/037cjxp13,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aa5e801bc0a80333103950ba923572ae,湖州市中心医院,Huzhou Central Hospital,https://ror.org/01czx1v82,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aaf35c6ec0a803332e232c9de3002662,复旦大学附属中山医院,Chung Shan Memorial Hospital,https://ror.org/032x22645,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aaf35c6ec0a803332e232c9de3002662,复旦大学附属中山医院,Zhongshan Hospital,https://ror.org/032x22645,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aaf35c6ec0a803332e232c9de3002662,复旦大学附属中山医院,中山医院,https://ror.org/032x22645,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ab94acb3c0a80333370367d2fac85029,湖南省儿童医院,Hunan Children's Hospital,https://ror.org/03e207173,review_required,Reference-only name; not approved for resolution
cnha-cfdi-aca5253cc0a803331756b31326d171c1,成都市妇女儿童中心医院,Chengdu Women's and Children's Central Hospital,https://ror.org/008x2am79,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ad94b118c0a80333719526c741366821,云南省第一人民医院,First People's Hospital of Yunnan Province,https://ror.org/00c099g34,review_required,Reference-only name; not approved for resolution
cnha-cfdi-af02162ac0a8033362ca0616b61130da,内江市第一人民医院,The First People's Hospital of Neijiang,https://ror.org/03nr56d94,review_required,Reference-only name; not approved for resolution
cnha-cfdi-af5e98d2c0a80333063cbddc1f98b8b0,天津市第五中心医院,Fifth Tianjin Central Hospital,https://ror.org/01924nm42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-af5e98d2c0a80333063cbddc1f98b8b0,天津市第五中心医院,Peking University Binhai Hospital,https://ror.org/01924nm42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-af5e98d2c0a80333063cbddc1f98b8b0,天津市第五中心医院,Tanggu Hospital,https://ror.org/01924nm42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b038edf7c0a803336f9a4874a663b6b5,山东第二医科大学附属医院，山东第二医科大学附属医院互联网医院,山东第二医科大学附属医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b0e294e2c0a8033365254668ebd20dbc,珠海市人民医院,Zhuhai People's Hospital,https://ror.org/01k1x3b35,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b1b916e1c0a803337959d7fcacbd5db1,无锡市第二人民医院,Wuxi No.2 People's Hospital,https://ror.org/0399zkh42,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b262d5cac0a803334b7f5fbc89516e15,沈阳市第五人民医院,Shenyang Fifth People Hospital,https://ror.org/03f3pxe20,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b2779d0bc0a80333060a0020985b123b,潍坊市益都中心医院,Yidu Central Hospital of Weifang,https://ror.org/03cst3c12,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b2ba4b41c0a80333455f44fef81c53c1,武汉亚洲心脏病医院,Wuhan Asia Heart Hospital,https://ror.org/02zzfj172,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b2c8b7b4c0a80333148b83d0d809fd72,开平市中心医院,Kaiping Central Hospital,https://ror.org/04ac7y941,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b45b220cc0a803337480611370b57181,兰州大学第一医院,First Hospital of Lanzhou University,https://ror.org/05d2xpa49,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b45b220cc0a803337480611370b57181,兰州大学第一医院,兰州大学第一医院: 欢迎您| 兰大一院,https://ror.org/05d2xpa49,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b463d2bec0a803336b5465344a9bd2eb,北京中医药大学东直门医院,Dongzhimen Hospital Affiliated to Beijing University of Chinese Medicine,https://ror.org/02yacz525,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b4770ef7c0a803336d6b4797b9feaedd,中国人民解放军联勤保障部队第九八三医院（原中国人民解放军第二五四医院）,原中国人民解放军第二五四医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b4bd52dec0a803335d4f6537390bc5c7,咸阳市中心医院,Second People's Hospital,https://ror.org/042g3qa69,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b4bd52dec0a803335d4f6537390bc5c7,咸阳市中心医院,Xian Yang Central Hospital,https://ror.org/042g3qa69,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b5b6a2a3c0a8033320d7dfb2aeb8b3eb,佛山市中医院,Foshan Hospital of TCM,https://ror.org/01dw0ab98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b5b6a2a3c0a8033320d7dfb2aeb8b3eb,佛山市中医院,Foshan Hospital of Traditional Chinese Medicine,https://ror.org/01dw0ab98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b5cd6543c0a803330d96755e77d8daa5,苏州大学附属第一医院,First Affiliated Hospital of Soochow University,https://ror.org/051jg5p78,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b642d952c0a803334aa6b910471c02c8,黑龙江省医院(黑龙江省中日友谊医院、黑龙江省医院互联网医院）,黑龙江省医院互联网医院,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b642d952c0a803334aa6b910471c02c8,黑龙江省医院(黑龙江省中日友谊医院、黑龙江省医院互联网医院）,Heilongjiang Provincial Hospital,https://ror.org/03qrkhd32,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b6aa117ec0a8033334ef2ec8e5caf185,武汉市第五医院,Fifth Hospital In Wuhan,https://ror.org/02hpna219,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b6f8a320c0a803336c1b10e9c1eb907d,成都市新都区人民医院,XDPH,https://ror.org/05b035a98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b6f8a320c0a803336c1b10e9c1eb907d,成都市新都区人民医院,Xindu District People's Hospital of Chengdu,https://ror.org/05b035a98,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7135e8ec0a8033334fcf2c79754a182,中国人民解放军联勤保障部队第九〇〇医院,Fuzhou General Hospital of Nanjing Military Command,https://ror.org/02pqjgd54,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7135e8ec0a8033334fcf2c79754a182,中国人民解放军联勤保障部队第九〇〇医院,中国人民解放军南京军区福州总医院,https://ror.org/02pqjgd54,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b797ac6ec0a8033377b0e5412a0d24da,南通市肿瘤医院,Nantong Tumor Hospital,https://ror.org/01egmr022,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7b8a9fdc0a803337ced25c6e678b6b6,成都市公共卫生临床医疗中心,Chengdu Public Health Clinical Medical Center,https://ror.org/046m3e234,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7b8a9fdc0a803337ced25c6e678b6b6,成都市公共卫生临床医疗中心,Public Health Clinical Center of Chengdu,https://ror.org/046m3e234,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7d39e7dc0a803332aaf872223fb5cbb,中山市第三人民医院（中山市心理健康和精神卫生防治中心）,中山市心理健康和精神卫生防治中心,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7d8b816c0a80333148e2d188b047f39,浙江大学医学院附属妇产科医院,"Women's Hospital, School of Medicine, Zhejiang University",https://ror.org/042t7yh44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b7d8b816c0a80333148e2d188b047f39,浙江大学医学院附属妇产科医院,Zhejiang Women's Hospital,https://ror.org/042t7yh44,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b9aca995c0a80333611d05ea02c4f52c,广西壮族自治区江滨医院,Guangxi Third People's Hospital,https://ror.org/03zrj3m15,review_required,Reference-only name; not approved for resolution
cnha-cfdi-b9aca995c0a80333611d05ea02c4f52c,广西壮族自治区江滨医院,Riverside Hospital of Guangxi Zhuang Autonomous Region,https://ror.org/03zrj3m15,review_required,Reference-only name; not approved for resolution
cnha-cfdi-ba79120bc0a80333310eb36509b47b8c,江西省胸科医院(江西省第三人民医院）,Jiangxi Chest Hospital,https://ror.org/02895kk89,review_required,Reference-only name; not approved for resolution
